Time (s),Bx (µT),Bz (µT),ωy (rad/s),Voltage (mV)
34.029998779296875,26.730642318725586,19.59724235534668,8.663654327392578,-0.01048336923122406
34.040000915527344,24.58346939086914,23.16847801208496,8.826042175292969,-0.010177377611398697
34.04999923706055,22.315536499023438,26.16094970703125,8.989795684814453,-0.00914852786809206
34.060001373291016,19.92486000061035,28.936120986938477,9.149415969848633,-0.008625161834061146
34.06999969482422,17.409360885620117,32.04149627685547,9.308392524719238,-0.007831013761460781
34.08000183105469,14.893863677978516,35.14686965942383,9.464823722839355,-0.007055144757032394
34.09000015258789,11.788727760314941,36.06853485107422,9.623005867004395,-0.00653177872300148
34.099998474121094,8.053930282592773,36.688690185546875,9.777674674987793,-0.0057373917661607265
34.11000061035156,4.169721603393555,36.982215881347656,9.92098331451416,-0.004419559147208929
34.119998931884766,0.3964719772338867,36.92959976196289,10.05749797821045,-0.0031206426210701466
34.130001068115234,-3.375206470489502,36.7086181640625,10.205591201782227,-0.0015313911717385054
34.13999938964844,-6.72920560836792,36.7086181640625,10.35270881652832,-0.0002519467379897833
34.150001525878906,-10.1639404296875,36.196044921875,10.50329875946045,0.001085675903595984
34.15999984741211,-13.6790189743042,35.23292541503906,10.65034008026123,0.003179138759151101
34.16999816894531,-17.05187225341797,33.811092376708984,10.795978546142578,0.005001023877412081
34.18000030517578,-19.986621856689453,31.848175048828125,10.939334869384766,0.00629946356639266
34.189998626708984,-22.921371459960938,28.85370445251465,11.078682899475098,0.006802720949053764
34.20000076293945,-25.15477752685547,27.34347152709961,11.214254379272461,0.007889986038208008
34.209999084472656,-27.251028060913086,24.786062240600586,11.345365524291992,0.009167761541903019
34.220001220703125,-29.114910125732422,22.003639221191406,11.475068092346191,0.009691127575933933
34.22999954223633,-30.59654426574707,20.068485260009766,11.604016304016113,0.010486548766493797
34.2400016784668,-32.168731689453125,16.408578872680664,11.72634506225586,0.010716876946389675
34.25,-33.74091720581055,13.44937515258789,11.845004081726074,0.011826793663203716
34.2599983215332,-34.47154235839844,9.304283142089844,11.96484661102295,0.01280986238270998
34.27000045776367,-34.87730026245117,5.404984474182129,12.081212997436523,0.013375988230109215
34.279998779296875,-35.5073127746582,2.228726863861084,12.20167350769043,0.0141287287697196
34.290000915527344,-36.55543899536133,-2.540241241455078,12.316457748413086,0.014401259832084179
34.29999923706055,-35.77597427368164,-6.019979000091553,12.423537254333496,0.014379403553903103
34.310001373291016,-34.86041259765625,-8.642640113830566,12.523736953735352,0.013856037519872189
34.31999969482422,-33.811912536621094,-11.917730331420898,12.630666732788086,0.013059902004897594
34.33000183105469,-32.40586853027344,-15.566767692565918,12.730438232421875,0.012286020442843437
34.34000015258789,-30.31327247619629,-17.666255950927734,12.83047103881836,0.01148972474038601
34.349998474121094,-28.321836471557617,-19.55166244506836,12.92973518371582,0.009896976873278618
34.36000061035156,-25.406450271606445,-23.214643478393555,13.023524284362793,0.008076601661741734
34.369998931884766,-22.202550888061523,-26.688312530517578,13.113944053649902,0.006233337335288525
34.380001068115234,-18.813142776489258,-29.126380920410156,13.203658103942871,0.004139874596148729
34.38999938964844,-15.049436569213867,-30.446054458618164,13.289928436279297,0.0017730850959196687
34.400001525878906,-10.4376859664917,-31.66602325439453,13.369430541992188,-0.0013905552914366126
34.40999984741211,-5.5531535148620605,-32.78977584838867,13.4440336227417,-0.0036866883747279644
34.41999816894531,-1.0257139205932617,-32.84401321411133,13.518943786621094,-0.00500698434188962
34.43000030517578,3.397561550140381,-32.15619659423828,13.5954008102417,-0.006850725971162319
34.439998626708984,7.939239501953125,-31.250411987304688,13.669995307922363,-0.008670465089380741
34.45000076293945,12.131739616394043,-30.252254486083984,13.740962982177734,-0.01024056226015091
34.459999084472656,15.737074851989746,-27.700849533081055,13.80981731414795,-0.011536776088178158
34.470001220703125,19.30069923400879,-24.961442947387695,13.8812837600708,-0.013131432235240936
34.47999954223633,22.86432456970215,-21.929964065551758,13.943035125732422,-0.014402770437300205
34.4900016784668,26.23234748840332,-18.369930267333984,14.004786491394043,-0.014926135540008545
34.5,28.957469940185547,-14.044587135314941,14.066458702087402,-0.01544950157403946
34.5099983215332,30.215496063232422,-8.943045616149902,14.116559028625488,-0.016521427780389786
34.52000045776367,31.55356788635254,-3.7563655376434326,14.167769432067871,-0.016994085162878036
34.529998779296875,32.13418960571289,2.224529266357422,14.220084190368652,-0.017019597813487053
34.540000915527344,31.55863380432129,8.380791664123535,14.264615058898926,-0.016444889828562737
