Time (s),Voltage (V),Voltage (V)
7.170000076293945,2.0090110301971436,1.0041025876998901
7.179999828338623,1.994505524635315,1.0041025876998901
7.190000057220459,2.0082051753997803,1.0016850233078003
7.199999809265137,2.0082051753997803,0.9968498349189758
7.210000038146973,2.0082051753997803,1.0041025876998901
7.21999979019165,2.0082051753997803,1.0041025876998901
7.230000019073486,2.007399320602417,1.0041025876998901
7.239999771118164,2.0065934658050537,1.0041025876998901
7.25,2.0082051753997803,1.0041025876998901
7.260000228881836,2.0082051753997803,0.9984615445137024
7.269999980926514,2.211741900737252e-11,1.099653701430725e-11
7.28000020980835,0,0
7.289999961853027,0,0
7.300000190734863,0,0
7.309999942779541,0,0
7.320000171661377,0,0
7.329999923706055,0,0
7.340000152587891,0,0
7.349999904632568,0,0
7.360000133514404,0,0
7.369999885559082,0,0
7.380000114440918,0,0
7.389999866485596,0,0
7.400000095367432,0,0
7.409999847412109,0,0
7.420000076293945,0,0
7.429999828338623,0,0
7.440000057220459,0,0
7.449999809265137,0,0
7.460000038146973,0,0.0016117217019200325
7.46999979019165,0,1.846613140177311e-14
7.480000019073486,0,0
7.489999771118164,0,0
7.5,0,0
7.510000228881836,0,0
7.519999980926514,0,0
7.53000020980835,0,0
7.539999961853027,0,0
7.550000190734863,0,0
7.559999942779541,0,0
7.570000171661377,0,0
7.579999923706055,0,0
7.590000152587891,0,0
7.599999904632568,0,0
7.610000133514404,0,0
7.619999885559082,0,0
7.630000114440918,0,0
7.639999866485596,0,0
7.650000095367432,0,0.0008058608509600163
7.659999847412109,0,9.59106925824127e-15
7.670000076293945,0,0
7.679999828338623,0,0
7.690000057220459,0,0
7.699999809265137,0,0
7.710000038146973,0,0
7.71999979019165,0,0
7.730000019073486,0,0
7.739999771118164,0,0
7.75,0,0
7.760000228881836,0,0
7.769999980926514,0,0.0016117217019200325
7.78000020980835,0,1.9611699417221296e-14
7.789999961853027,0,0
7.800000190734863,0,0
7.809999942779541,0,0
7.820000171661377,0,0
7.829999923706055,0,0
7.840000152587891,0,0
7.849999904632568,0,0
7.860000133514404,0,0
7.869999885559082,0,0.0008058608509600163
7.880000114440918,0,9.948855975161486e-15
7.889999866485596,0,0
7.900000095367432,0,0.0008058608509600163
7.909999847412109,0,1.0020521738762778e-14
7.920000076293945,0,0
7.929999828338623,0,0
7.940000057220459,0,0
7.949999809265137,0,0
7.960000038146973,0,0
7.96999979019165,0,0
7.980000019073486,0,0
7.989999771118164,0,0
8,0,0
8.010000228881836,0,0
8.020000457763672,0,0.0008058608509600163
8.029999732971191,0,1.0163636425530864e-14
8.039999961853027,0,0
8.050000190734863,0,0
8.0600004196167,0,0
8.069999694824219,0,0.0008058608509600163
8.079999923706055,0,0.0016117217019200325
8.09000015258789,0,2.06137190650324e-14
8.100000381469727,0,0
8.109999656677246,0,0
8.119999885559082,0,0
8.130000114440918,0,0
8.140000343322754,0,0
8.149999618530273,0,0
8.15999984741211,0,0
8.170000076293945,0,0
8.180000305175781,0,0
8.1899995803833,0,0
8.199999809265137,0,0
8.210000038146973,0,0
8.220000267028809,0,0
8.229999542236328,0,0
8.239999771118164,0,0
8.25,0,0
8.260000228881836,0,0
8.270000457763672,0,0
8.279999732971191,0,0
8.289999961853027,0,0
8.300000190734863,0,0
8.3100004196167,0,0
8.319999694824219,0,0
8.329999923706055,0,0
8.34000015258789,0,0
8.350000381469727,0,0
8.359999656677246,0,0
8.369999885559082,0,0
8.380000114440918,0,0
8.390000343322754,0,0
8.399999618530273,0,0
8.40999984741211,0,0
8.420000076293945,0,0
8.430000305175781,0,0
8.4399995803833,0,0
8.449999809265137,0,0
8.460000038146973,0,0
8.470000267028809,0,0
8.479999542236328,0,0
8.489999771118164,0,0
8.5,0,0
8.510000228881836,0,0
8.520000457763672,0,0
8.529999732971191,0,0
8.539999961853027,0,0
8.550000190734863,0,0
8.5600004196167,0,0
8.569999694824219,0,0
8.579999923706055,0,0
8.59000015258789,0,0
8.600000381469727,0,0
8.609999656677246,0,0
8.619999885559082,0,0
8.630000114440918,0,0
8.640000343322754,0,0
8.649999618530273,0,0
8.65999984741211,0,0
8.670000076293945,0,0
8.680000305175781,0,0
8.6899995803833,0,0
8.699999809265137,0,0
8.710000038146973,0,0
8.720000267028809,0,0
8.729999542236328,0,0
8.739999771118164,0,0
8.75,0,0
8.760000228881836,0,0
8.770000457763672,0,0
8.779999732971191,0,0
8.789999961853027,0,0
8.800000190734863,0,0
8.8100004196167,0,0
8.819999694824219,0,0
8.829999923706055,0,0
8.84000015258789,0,0
8.850000381469727,0,0
8.859999656677246,0,0
8.869999885559082,0,0
8.880000114440918,0,0
8.890000343322754,0,0
8.899999618530273,0,0
8.90999984741211,0,0
8.920000076293945,0,0
8.930000305175781,0,0
8.9399995803833,0,0
8.949999809265137,0,0
8.960000038146973,0,0
8.970000267028809,0,0
8.979999542236328,0,0
8.989999771118164,0,0
9,0,0
9.010000228881836,0,0
9.020000457763672,0,0
9.029999732971191,0,0
9.039999961853027,0,0
9.050000190734863,0,0
9.0600004196167,0,0
9.069999694824219,0,0
9.079999923706055,0,0
9.09000015258789,0,0
9.100000381469727,0,0
9.109999656677246,0,0
9.119999885559082,0,0
9.130000114440918,0,0
9.140000343322754,0,0
9.149999618530273,0,0
9.15999984741211,0,0
9.170000076293945,0,0
9.180000305175781,0,0
9.1899995803833,0,0
9.199999809265137,0,0
9.210000038146973,0,0
9.220000267028809,0,0
9.229999542236328,0,0
9.239999771118164,0,0
9.25,0,0
9.260000228881836,0,0
9.270000457763672,0,0
9.279999732971191,0,0
9.289999961853027,0,0
9.300000190734863,0,0
9.3100004196167,0,0
9.319999694824219,0,0
9.329999923706055,0,0
9.34000015258789,0,0.0008058608509600163
9.350000381469727,0,0.0008058608509600163
9.359999656677246,0,1.2454013514906492e-14
9.369999885559082,0,0
9.380000114440918,0,0
9.390000343322754,0,0
9.399999618530273,0,0
9.40999984741211,0,0
9.420000076293945,0,0
9.430000305175781,0,0
9.4399995803833,0,0
9.449999809265137,0,0
9.460000038146973,0,0
9.470000267028809,0,0
9.479999542236328,0,0
9.489999771118164,0,0
9.5,0,0
9.510000228881836,0,0
9.520000457763672,0,0
9.529999732971191,0,0
9.539999961853027,0,0
9.550000190734863,0,0
9.5600004196167,0,0
9.569999694824219,0,0
9.579999923706055,0,0
9.59000015258789,0,0
9.600000381469727,0,0
9.609999656677246,0,0
9.619999885559082,0,0
9.630000114440918,0,0
9.640000343322754,0,0.0016117217019200325
9.649999618530273,0,2.605337820482667e-14
9.65999984741211,0,0
9.670000076293945,0,0
9.680000305175781,0,0
9.6899995803833,0,0
9.699999809265137,0,0
9.710000038146973,0,0
9.720000267028809,0,0
9.729999542236328,0,0
9.739999771118164,0,0
9.75,0,0
9.760000228881836,0,0
9.770000457763672,0,0
9.779999732971191,0,0
9.789999961853027,0,0
9.800000190734863,0,0
9.8100004196167,0,0
9.819999694824219,0,0
9.829999923706055,0,0
9.84000015258789,0,0
9.850000381469727,0,0
9.859999656677246,0,0
9.869999885559082,0,0
9.880000114440918,0,0
9.890000343322754,0,0
