index, frame, sample, time, raw[0], cal[0]
1484,116,0,14.8242,1774,1.4296
1485,117,0,14.8342,1784,1.43766
1486,118,0,14.8441,1786,1.43927
1487,119,0,14.8541,1789,1.44168
1488,120,0,14.8641,1782,1.43604
1489,121,0,14.8741,1789,1.44168
1490,122,0,14.8841,1796,1.44733
1491,123,0,14.8941,1794,1.44571
1492,124,0,14.904,1774,1.4296
1493,125,0,14.914,1791,1.4433
1494,126,0,14.924,1777,1.43201
1495,127,0,14.934,1774,1.4296
1496,128,0,14.944,1791,1.4433
1497,129,0,14.9539,1797,1.44813
1498,130,0,14.9639,1791,1.4433
1499,131,0,14.9739,1791,1.4433
1500,132,0,14.9839,1790,1.44249
1501,133,0,14.9939,1791,1.4433
1502,134,0,15.0039,1787,1.44007
1503,135,0,15.0138,1774,1.4296
1504,136,0,15.0238,1789,1.44168
1505,137,0,15.0338,1773,1.42879
1506,138,0,15.0438,1776,1.43121
1507,139,0,15.0538,1784,1.43766
1508,140,0,15.0638,1773,1.42879
1509,141,0,15.0737,1788,1.44088
1510,142,0,15.0837,1791,1.4433
1511,143,0,15.0937,1774,1.4296
1512,144,0,15.1037,1789,1.44168
1513,145,0,15.1137,1787,1.44007
1514,146,0,15.1237,1791,1.4433
1515,147,0,15.1336,1776,1.43121
1516,148,0,15.1436,1791,1.4433
1517,149,0,15.1536,1783,1.43685
1518,150,0,15.1636,1784,1.43766
1519,151,0,15.1736,1791,1.4433
1520,152,0,15.1835,1776,1.43121
1521,153,0,15.1935,1789,1.44168
1522,154,0,15.2035,1773,1.42879
1523,155,0,15.2135,1774,1.4296
1524,156,0,15.2235,1773,1.42879
1525,157,0,15.2335,1773,1.42879
1526,158,0,15.2434,1787,1.44007
1527,159,0,15.2534,1782,1.43604
1528,160,0,15.2634,1780,1.43443
1529,161,0,15.2734,1787,1.44007
1530,162,0,15.2834,1797,1.44813
1531,163,0,15.2934,1773,1.42879
1532,164,0,15.3033,1791,1.4433
1533,165,0,15.3133,1791,1.4433
1534,10,0,15.3233,1923,1.54967
1535,10,1,15.3333,1926,1.55209
1536,11,0,15.3433,1923,1.54967
1537,11,1,15.3533,1926,1.55209
1538,13,0,15.3632,1930,1.55531
1539,14,0,15.3732,1928,1.5537
1540,15,0,15.3832,1930,1.55531
1541,16,0,15.3932,1920,1.54725
1542,17,0,15.4032,1928,1.5537
1543,18,0,15.4131,1928,1.5537
1544,19,0,15.4231,1911,1.54
1545,20,0,15.4331,1920,1.54725
1546,21,0,15.4431,1932,1.55692
1547,22,0,15.4531,1924,1.55048
1548,23,0,15.4631,1920,1.54725
1549,24,0,15.473,1924,1.55048
1550,25,0,15.483,1908,1.53758
1551,26,0,15.493,1920,1.54725
1552,27,0,15.503,1933,1.55773
1553,28,0,15.513,1909,1.53839
1554,29,0,15.523,1929,1.55451
1555,30,0,15.5329,1920,1.54725
1556,31,0,15.5429,1933,1.55773
1557,32,0,15.5529,1931,1.55612
1558,33,0,15.5629,1933,1.55773
1559,34,0,15.5729,1927,1.55289
1560,35,0,15.5829,1932,1.55692
1561,36,0,15.5928,1932,1.55692
1562,37,0,15.6028,1913,1.54161
1563,38,0,15.6128,1933,1.55773
1564,39,0,15.6228,1933,1.55773
1565,40,0,15.6328,1933,1.55773
1566,41,0,15.6427,1932,1.55692
1567,42,0,15.6527,1927,1.55289
1568,43,0,15.6627,1933,1.55773
1569,44,0,15.6727,1926,1.55209
1570,45,0,15.6827,1930,1.55531
1571,46,0,15.6927,1931,1.55612
1572,47,0,15.7026,1927,1.55289
1573,48,0,15.7126,1924,1.55048
1574,49,0,15.7226,1931,1.55612
1575,50,0,15.7326,1926,1.55209
1576,51,0,15.7426,1920,1.54725
1577,52,0,15.7526,1911,1.54
1578,53,0,15.7625,1913,1.54161
1579,54,0,15.7725,1932,1.55692
1580,55,0,15.7825,1911,1.54
1581,56,0,15.7925,1920,1.54725
1582,57,0,15.8025,1931,1.55612
1583,58,0,15.8125,1920,1.54725
1584,59,0,15.8224,1926,1.55209
1585,60,0,15.8324,1911,1.54
1586,61,0,15.8424,1926,1.55209
1587,62,0,15.8524,1933,1.55773
1588,63,0,15.8624,1931,1.55612
1589,64,0,15.8723,1929,1.55451
1590,65,0,15.8823,1932,1.55692
1591,66,0,15.8923,1931,1.55612
1592,67,0,15.9023,1909,1.53839
1593,68,0,15.9123,1932,1.55692
1594,69,0,15.9223,1910,1.53919
1595,70,0,15.9322,1933,1.55773
1596,71,0,15.9422,1920,1.54725
1597,72,0,15.9522,1931,1.55612
1598,73,0,15.9622,1920,1.54725
1599,74,0,15.9722,1924,1.55048
1600,75,0,15.9822,1933,1.55773
1601,76,0,15.9921,1931,1.55612
1602,77,0,16.0021,1933,1.55773
1603,78,0,16.0121,1929,1.55451
1604,79,0,16.0221,1932,1.55692
1605,80,0,16.0321,1927,1.55289
1606,81,0,16.0421,1920,1.54725
1607,82,0,16.052,1910,1.53919
1608,83,0,16.062,1931,1.55612
1609,84,0,16.072,1931,1.55612
1610,85,0,16.082,1933,1.55773
1611,86,0,16.092,1931,1.55612
1612,87,0,16.1019,1930,1.55531
1613,88,0,16.1119,1930,1.55531
1614,89,0,16.1219,1927,1.55289
1615,90,0,16.1319,1933,1.55773
1616,91,0,16.1419,1933,1.55773
1617,92,0,16.1519,1928,1.5537
1618,93,0,16.1618,1927,1.55289
1619,94,0,16.1718,1913,1.54161
1620,95,0,16.1818,1930,1.55531
1621,96,0,16.1918,1920,1.54725
1622,97,0,16.2018,1911,1.54
1623,98,0,16.2118,1910,1.53919
1624,99,0,16.2217,1933,1.55773
1625,100,0,16.2317,1931,1.55612
1626,101,0,16.2417,1932,1.55692
1627,102,0,16.2517,1930,1.55531
1628,103,0,16.2617,1927,1.55289
1629,104,0,16.2717,1930,1.55531
1630,105,0,16.2816,1931,1.55612
1631,106,0,16.2916,1910,1.53919
1632,107,0,16.3016,1931,1.55612
1633,108,0,16.3116,1934,1.55853
1634,109,0,16.3216,1931,1.55612
1635,110,0,16.3315,1915,1.54322
1636,111,0,16.3415,1928,1.5537
1637,112,0,16.3515,1925,1.55128
1638,113,0,16.3615,1931,1.55612
1639,114,0,16.3715,1931,1.55612
1640,115,0,16.3815,1917,1.54484
1641,116,0,16.3914,1920,1.54725
1642,117,0,16.4014,1923,1.54967
1643,118,0,16.4114,1929,1.55451
1644,119,0,16.4214,1931,1.55612
1645,120,0,16.4314,1927,1.55289
1646,121,0,16.4414,1929,1.55451
1647,122,0,16.4513,1933,1.55773
1648,123,0,16.4613,1930,1.55531
1649,124,0,16.4713,1933,1.55773
1650,125,0,16.4813,1930,1.55531
1651,126,0,16.4913,1927,1.55289
1652,127,0,16.5013,1933,1.55773
1653,128,0,16.5112,1929,1.55451
1654,129,0,16.5212,1926,1.55209
1655,130,0,16.5312,1928,1.5537
1656,131,0,16.5412,1933,1.55773
1657,132,0,16.5512,1920,1.54725
1658,133,0,16.5611,1933,1.55773
1659,134,0,16.5711,1931,1.55612
1660,135,0,16.5811,1932,1.55692
1661,136,0,16.5911,1931,1.55612
1662,137,0,16.6011,1931,1.55612
1663,138,0,16.6111,1925,1.55128
1664,139,0,16.621,1924,1.55048
1665,140,0,16.631,1933,1.55773
1666,141,0,16.641,1907,1.53678
1667,142,0,16.651,1927,1.55289
1668,143,0,16.661,1934,1.55853
1669,144,0,16.671,1928,1.5537
1670,145,0,16.6809,1931,1.55612
1671,146,0,16.6909,1927,1.55289
1672,147,0,16.7009,1932,1.55692
1673,148,0,16.7109,1909,1.53839
1674,149,0,16.7209,1931,1.55612
1675,150,0,16.7309,1920,1.54725
1676,151,0,16.7408,1927,1.55289
1677,152,0,16.7508,1931,1.55612
1678,153,0,16.7608,1928,1.5537
1679,154,0,16.7708,1933,1.55773
1680,155,0,16.7808,1920,1.54725
1681,156,0,16.7907,1933,1.55773
1682,157,0,16.8007,1929,1.55451
1683,158,0,16.8107,1933,1.55773
1684,159,0,16.8207,1930,1.55531
1685,160,0,16.8307,1933,1.55773
1686,161,0,16.8407,1926,1.55209
1687,162,0,16.8506,1933,1.55773
1688,163,0,16.8606,1920,1.54725
1689,164,0,16.8706,1933,1.55773
1690,165,0,16.8806,1920,1.54725
1691,166,0,16.8906,1931,1.55612
1692,167,0,16.9006,1933,1.55773
1693,168,0,16.9105,1927,1.55289
1694,169,0,16.9205,1930,1.55531
1695,170,0,16.9305,1931,1.55612
1696,171,0,16.9405,1934,1.55853
1697,172,0,16.9505,1929,1.55451
1698,173,0,16.9605,1933,1.55773
1699,174,0,16.9704,1933,1.55773
1700,175,0,16.9804,1926,1.55209
1701,176,0,16.9904,1929,1.55451
1702,177,0,17.0004,1909,1.53839
1703,178,0,17.0104,1929,1.55451
1704,179,0,17.0203,1931,1.55612
1705,180,0,17.0303,1920,1.54725
1706,181,0,17.0403,1932,1.55692
1707,182,0,17.0503,1920,1.54725
1708,183,0,17.0603,1931,1.55612
1709,184,0,17.0703,1920,1.54725
1710,185,0,17.0802,1927,1.55289
1711,186,0,17.0902,1932,1.55692
1712,187,0,17.1002,1920,1.54725
1713,188,0,17.1102,1931,1.55612
1714,189,0,17.1202,1929,1.55451
1715,190,0,17.1302,1920,1.54725
1716,191,0,17.1401,1931,1.55612
1717,192,0,17.1501,1927,1.55289
1718,193,0,17.1601,1928,1.5537
1719,194,0,17.1701,1908,1.53758
1720,195,0,17.1801,1919,1.54645
1721,196,0,17.1901,1931,1.55612
1722,197,0,17.2,1928,1.5537
1723,198,0,17.21,1930,1.55531
1724,199,0,17.22,1933,1.55773
